date,ticker,text,sentiment,finbert_label,finbert_score
2020-01-09,FB,$FB VERY NICE GAINS TODAY.... thank you  Gotta run.... can’t be greedy right? GLTA!!!!! Hope you guys get to 220+👍👍👍,positive,positive,0.9649651646614075
2020-01-09,AAPL,$AAPL Apple is going to keep on Running! Undervalued 🚀🚀🚀,positive,positive,0.951728343963623
2020-01-09,FB,$FB looks likes she’s going to run tomorrow she’s lagged and broke out yesterday 👍🏻👍🏻,positive,neutral,0.25256240367889404
2020-01-09,TSLA,$TSLA Funny How Bulls were thinking 500+ then they got a reality check today 😂,negative,neutral,0.08116698265075684
2020-01-10,BA,$BA BOEING is a bear proof stock. 😂,positive,negative,-0.48164311051368713
2020-01-10,TSLA,$TSLA The steepening of this move has me licking my chops for some bull 🥩,negative,neutral,-0.057194605469703674
2020-01-10,BA,$BA new CEO already cleaning out the dirty laundry—👍🏻 $340,positive,positive,0.7047658562660217
2020-01-10,NVDA,$NVDA i love when I’m right 🙏🏼 💰💰💰💰💰💰💰💰,positive,positive,0.97059565782547
2020-01-10,TSLA,$TSLA reminds me of yesterday’s PM. Just sayin’ 🤷‍♂️,negative,neutral,-0.14088565111160278
2020-01-10,TSLA,$TSLA 5 yr Chart! When a stock doubles in less than 2 months it's a good idea to ring the register or get slammed. 💡,negative,positive,0.6637730598449707
2020-01-10,AAPL,$AAPL thanks bears! ATH. 50% profit on calls overnight 👍🏻👍🏻,positive,positive,0.9486095309257507
2020-01-10,BA,$BA that email leaked was a huge nothing burger 🤣🤣,positive,negative,-0.45633506774902344
2020-01-10,TSLA,$TSLA good morning longs. How are those purchases near 500 looking now? BAHAHA 😅🤣🤣😅🤣🤣😅😅🤣🤣,negative,neutral,0.28109967708587646
2020-01-10,TSLA,"$TSLA i think in honor of elon... all the bears need to throw out the memes, and we all post our own snaps wearing short shorts 🤪🤡🐻♥️.  on next drop",negative,positive,0.5468437075614929
2020-01-10,TSLA,$TSLA is very overvalued. Drops like a rock soon 🤷‍♂️,negative,negative,-0.5601181983947754
2020-01-10,NFLX,$NFLX Morningstar’s fair value estimate is $135 😳,negative,neutral,0.019968442618846893
2020-01-10,TSLA,$TSLA TSLA Puts and AAPL Calls💵👍🏼,negative,neutral,0.2635014057159424
2020-01-10,BA,$BA is there any clown 🤡 than this man,positive,negative,-0.9176032543182373
2020-01-10,AAPL,$AAPL all those called getting burnt 🥵,positive,neutral,-0.1943536251783371
2020-01-10,TSLA,$TSLA making money 💰 love to short this pig 🐷,negative,positive,0.558311939239502
2020-01-10,TSLA,If your stock needs the CEO to tap dance (instead of actually making a profit) maybe you joined a cult. 🤷‍♂️ $TSLA,negative,negative,-0.49640581011772156
2020-01-10,TSLA,$TSLA ouch 🤕 honestly it will bounce back next week hope I can take a position,negative,positive,0.8539806604385376
2020-01-10,TSLA,$TSLA Ruh Roh bulls...this is not looking good 😱,negative,negative,-0.9295791983604431
2020-01-10,TSLA,$TSLA Suddenly bulls are not so sure anymore🤔... say hello to $450 sooner than you think,negative,neutral,-0.2487771362066269
2020-01-10,DIS,"$DIS So many perma-bulls 🤦‍♂️... wake up, this isn’t moving until earnings.",negative,negative,-0.7223221063613892
2020-01-10,AAPL,"$AAPL i missed something.. Was whole day off, i couldn't buy anything. But i see bulls are fine! 330+ after earnings! Go short/longterms!  Have a great weekend💵💯🎊",positive,positive,0.8127820491790771
2020-01-11,BA,$BA 😂 you pumpers are hilarious! « Going to 400$..... » like the Max problems never happened 😂,negative,neutral,-0.025495082139968872
2020-01-11,AAPL,$AAPL pre-game: Apple AirPods and Apple Beats everywhere on these players. 🏈 💰,positive,positive,0.9424107670783997
2020-01-12,AAPL,$AAPL waiting for a new dip tu buy 💪🏻,positive,neutral,0.4858086407184601
2020-01-13,AAPL,$AAPL has been undervalued for a long time and they are blowing out all the numbers with the IPhone 11🚀❤️ $320 today or tomorrow .,positive,positive,0.8029651045799255
2020-01-13,AAPL,$AAPL no need to panic we know where we’re going!😎🥳,positive,positive,0.8695136904716492
2020-01-13,TSLA,$TSLA too good to be true but $600 After ER💪💪💪💪🚀🚀🚀,positive,positive,0.8841637969017029
2020-01-13,AAPL,$AAPL Still way undervalued. Looking forward to the next ER! 🤙,positive,positive,0.92485111951828
2020-01-13,TSLA,$TSLA i try hard not to laugh at you 🐻,positive,neutral,-0.08125406503677368
2020-01-13,TSLA,$TSLA to the fooooookin moon 🚀🚀🚀 i ALMOST feel bad for the bears 😂😂😂,positive,negative,-0.8447492122650146
2020-01-13,TSLA,$TSLA bringing my profile back to life thank you Elon 🧖🏽‍♂️,positive,positive,0.9737834334373474
2020-01-13,TSLA,$TSLA so which analyst is gonna come out next and upgrade to a buy 😂 imagine a 80% buy rating after earnings 🤯,positive,positive,0.48505720496177673
2020-01-13,TSLA,$TSLA Big tip in last month!👇👇👇✅,positive,positive,0.8164390921592712
2020-01-13,BAC,C'mon $BAC my bird needs to eat. I'm running low on laundry detergent and tired of eating canned tuna for the 14th week straight. Give me my money! 💸💸💸,positive,negative,-0.8180552124977112
2020-01-13,TSLA,"$TSLA  just to be fair, this was one of the MANY warnings I gave the bears in the low $200 / high $100 range. 😌",positive,neutral,0.2641761898994446
2020-01-13,BABA,$BABA excited for HK open today hehehe. Congrats again to all us bulls here 👍 May we continue to be prosperous,positive,positive,0.9914884567260742
2020-01-13,TSLA,$TSLA And to say I was underwater on Friday is an understatement. Did not know these would be worth 50k in a day. 🤠,positive,negative,-0.5640150308609009
2020-01-14,BABA,$BABA bought at $80.   Sell time or run?💸🤑🚀,positive,neutral,0.01675552874803543
2020-01-14,TSLA,$TSLA Ridiculous. 600 by Friday at this rate 😭,positive,negative,-0.8563588857650757
2020-01-14,AAPL,$AAPL wow!! unbelievable this thing is trying to reach the stars lol 😆,positive,positive,0.9515793323516846
2020-01-14,BABA,$BABA could be some short term hooplah here at the 230's? Anyone's guess!! 😂 Would be nice though to get a wittle dip  🤷,positive,positive,0.5621016621589661
2020-01-14,TSLA,"$TSLA Rising strong on China News! Nice!! 
👍💵💵💵",positive,positive,0.9644331932067871
2020-01-14,BA,"$BA designed by 🤡 supervised by 🐒’s... I’m a Boeing fan, but this needs a flush to 260 before it can heal.",positive,negative,-0.38431984186172485
2020-01-14,TSLA,$TSLA looking at my inflated account like the wheels on a  Tesla mobile...🤗,positive,positive,0.6428338289260864
2020-01-14,AMZN,"$AMZN dec. 24th, 31st, and Jan 7th were all gap up days...last 3Tuesdays....let’s hope today is the 4th 🤞🏻📈",positive,positive,0.8714434504508972
2020-01-14,TSLA,$TSLA That's right Cramer keep pumping I love it🥰🥰🥰🥰🥰,positive,positive,0.9875591993331909
2020-01-14,AAPL,"$AAPL 

Don’t say wait u didn’t tell me lol over 100% 👀",positive,neutral,0.18039484322071075
2020-01-14,TSLA,$TSLA $612 target now let gap and go baby 🚀🚀🚀,positive,positive,0.6041297316551208
2020-01-14,TSLA,$TSLA there you had your dip... cover 😂😂😂,positive,neutral,-0.1707630157470703
2020-01-14,DIS,$DIS Hey u know what I just bought Puts to see if I might make up my call losses 😂,negative,neutral,0.008051678538322449
2020-01-14,BA,"$BA told myself to stay away but that dip in the morning was way too tempting, thanks to whoever bought puts at the bottom this morning 🤣🤣🤣",positive,neutral,-0.007048189640045166
2020-01-14,BA,$BA still negative in this position but holding on tight and patiently waiting for its time in the 500s!!😀,positive,neutral,0.27929285168647766
2020-01-14,TSLA,$TSLA Short or long here.... that is the question. 🤔🧐,positive,neutral,-0.03297541290521622
2020-01-14,UNH,$UNH this is actually gonna go in to red before earnings 😂😂,negative,neutral,0.34845075011253357
2020-01-14,XOM,$XOM Just keep adding under $70! 💰,positive,positive,0.5406900644302368
2020-01-14,TSLA,$TSLA shorts selling to shorts....like a hot potato 😄,positive,neutral,-0.19263353943824768
2020-01-14,TSLA,$TSLA wants to dance . Up and down ..... either into close we will see $550 or tommorow morning 🚀,positive,neutral,0.2806984484195709
2020-01-14,DIS,$DIS the film 🎞 1917 made more than Star Wars this past weekend. Star Wars and Frozen 2 not even nominated for the Oscars,negative,neutral,0.04737482964992523
2020-01-14,TSM,"$TSM is a winner. Every 5G phone will have a more advanced semi conductor then what’s in phones now. 5G is going to huge over 4G. TSM is going to be selling to everybody, phones, gamers, cars, medical and on an on. I think we enjoy the ride ✈️✈️✈️",positive,positive,0.9636178612709045
2020-01-14,TSLA,"$TSLA locked in with small position 1/24 weekly calls I caught after the dip this am. Y’all know what that ah and pm action looks like 🎇, but trade with some dd imo",positive,neutral,0.055013034492731094
2020-01-14,AAPL,$AAPL lmao there it is!! Bye bye AAPL!! 😂🐻,negative,negative,-0.18999101221561432
2020-01-15,AAPL,"$AAPL is amazing, the best! But these evaluations folks..... 👎👎👎",negative,positive,0.981465220451355
2020-01-15,AAPL,$AAPL 🐻 Guess that FED pumping is over for them now.,negative,neutral,-0.3580055832862854
2020-01-15,AAPL,$AAPL no one buying this bs but the fed and Apple. So hope you bulls get some buy backs soon!! 🤣😂🤣😆🙄,negative,negative,-0.2753382921218872
2020-01-15,TSLA,$TSLA uh oh!  Looks like this is the day this epic run comes to a grinding halt and falls off a Cliff.  What are you thinking bears?  Down 1 or 2% today?  🤡,positive,negative,-0.727408766746521
2020-01-15,AAPL,$AAPL poor sales for their gadgets at target stores lol 🤣😅🤣😅😂😅,negative,negative,-0.3822990655899048
2020-01-15,TSLA,$TSLA my calls are for next week👍  No worries,positive,positive,0.8385744094848633
2020-01-15,TSLA,"$TSLA oh no, down 1.0% 😪😯 Why didn't I listen to you bears?! errrrrrrrrrrrrrrrrrrr Elon",positive,negative,-0.9431201815605164
2020-01-15,BAC,"$BAC time to grab some calls 
💵",positive,neutral,0.09121037274599075
2020-01-15,TSLA,$TSLA i thought we were gonna see the 400s😂😂😂😂,positive,neutral,-0.15333932638168335
2020-01-15,TSLA,$TSLA I’m long bullish but I rather not have Elon get 346million richer keep that money in the company until end of the year 😢,positive,neutral,-0.23845112323760986
2020-01-15,DIS,"$DIS where would this be without download numbers news and yet another upgrade ? 🤔 frustration continues. Hard to trade, easy to keep long.",positive,negative,-0.721757173538208
2020-01-15,TSLA,$TSLA was this the hundred dollar drop dem bears said was gonna happen today? Hahahahaha 😂😂😂😂😂,positive,neutral,-0.31482750177383423
2020-01-15,BA,$BA will you just capitulate already?!🤦‍♂️,negative,negative,-0.701336681842804
2020-01-15,TSLA,$TSLA don’t worry guys I’m sure it won’t fall far. it’s only 140 points over the 50 day  moving average and 240 over the 200 day moving average 😂😂😂,negative,positive,0.6690286993980408
2020-01-15,TSLA,$TSLA come on Bulls! Buy the dip!! 🤣🤣,negative,neutral,0.25323486328125
2020-01-15,TSLA,"$TSLA woof, Tesla bears being fed today. 📉",negative,neutral,0.05882960557937622
2020-01-15,AAPL,$AAPL Here’s a glimpse at ER. Y’all are done!! 😂,negative,neutral,0.17759256064891815
2020-01-15,TSLA,$TSLA This company doesn't produce a profit and relies on government handouts yet you guys wanna buy for $500+ 🤪,negative,negative,-0.7002772688865662
2020-01-15,TSLA,$TSLA holding puts that are already up so unless this opens up $15 I’ll still be in the money 😂,negative,neutral,0.1601141393184662
2020-01-16,TSLA,$TSLA what a bull trap that was. They pulled the rug right before AH ends 😂,negative,negative,-0.7298101186752319
2020-01-16,TSLA,$TSLA maybe hold off and buy the dip next month 🤷‍♂️,negative,neutral,-0.08191780745983124
2020-01-16,DIS,$DIS $143 at open and then $142 at close 😂 my Puts will be juicy!!,negative,positive,0.8592345714569092
2020-01-16,V,$V some stocks are set it and forget it stocks and this happens to be 1 of them! Add when it dips and keep it trucking! 🤷🏿‍♂️,positive,neutral,0.13565665483474731
2020-01-16,TSLA,"$TSLA could drop 20% in the next two days 😢 that bring US to a Pt of 414,44$ by friday evening ⬇️",negative,negative,-0.7374935746192932
2020-01-16,TSLA,$TSLA Big drop today. Less Bullshit talk I can imagine. Healthy pullback 😂,negative,neutral,0.18616145849227905
2020-01-16,TSLA,$TSLA why would anyone hold this rn 😂,negative,negative,-0.5886396765708923
2020-01-16,BA,$BA Fishy fishy stuff going on here. Well we all know when BA gets bad news it goes up lol 😂 load up on them calls guys.,negative,negative,-0.47361519932746887
2020-01-16,TSLA,$TSLA open this under 500 let’s see some fireworks 💥,negative,positive,0.8192997574806213
2020-01-16,TSLA,"$TSLA Dont be GREEDY get out of Tesla while you are in profits...Anything which goes up crazy in short time, will have to come down..dont feel bad later 😂😂",negative,neutral,0.050973981618881226
2020-01-16,TSLA,"$TSLA 🎶Head, Shoulders, knees and toes🎶",negative,neutral,0.04834706336259842
2020-01-16,TSLA,$TSLA Break below 497 expect a massive drop today. As much as I enjoyed the ride up with you bulls let’s scalp🚀,negative,positive,0.6723552346229553
2020-01-16,TSLA,$TSLA the bulls yesterday were like the bitconnect guy... 😂,negative,neutral,0.35094815492630005
2020-01-16,TSLA,$TSLA where are all of the Robin Hood rookies at ?📉,negative,neutral,-0.02092514932155609
2020-01-16,TSLA,$TSLA buy the dip they said it will be fun they said you ill make money they said...lmfao🤣🤣🤣,negative,neutral,0.12073247134685516
2020-01-16,TSLA,$TSLA red waterfalls again at support break .... Morgan Stanley $360 😂,negative,neutral,-0.015587098896503448
2020-01-16,AAPL,$AAPL I guess it’s time to readjust my screen cuz I can’t see where it’s stopped to. 😂,negative,negative,-0.5488421320915222
2020-01-16,TSLA,$TSLA the fight b/w bulls and bears is unreal🧐 this might settle at 500ish eod,negative,neutral,-0.03208407759666443
2020-01-16,AAPL,$AAPL Anyone here happen to be holding $300 Puts ? 👀,negative,neutral,0.03941386193037033
2020-01-16,AMZN,"$AMZN we still have 5mins, we can still sho9t up $30!! 😂😄🤣",positive,positive,0.804940402507782
2020-01-17,DIS,"$DIS Got impatient. Back in for the ride. Leaving plenty of dry powder, if it goes down further. 🤞🤞🤞🤞🤞🤞🤞",positive,neutral,-0.12566174566745758
2020-01-17,TSLA,$TSLA YOU ARE ALL SO FUCKED 🥴⬇️,negative,negative,-0.9637756943702698
2020-01-17,TSLA,$TSLA second day with bearish gaap! 📉📉📉,negative,neutral,-0.11005699634552002
2020-01-17,TSLA,$TSLA Something I love to do is scanning for highest weekly flow 10 Minutes before close. Always get some beautiful runners 💪,negative,positive,0.9719234108924866
2020-01-17,DIS,$DIS Can we get one morning without a dump? 🤞🏼,positive,neutral,0.3813185393810272
